CustomerID,Recency,Frequency,Monetary,RecencyQuartile,FrequencyQuartile,MonetaryQuartile,RFMScore,RFScore,CustomerClass
14511,65,2,51.37,3,2,2,322,32,Potential Loyalist
13827,57,2,239.47,3,2,4,324,32,Potential Loyalist
16276,176,1,11.95,2,1,1,211,21,About To Sleep
13730,135,2,139.24,2,2,3,223,22,About To Sleep
13203,9,2,62.84,4,2,2,422,42,Potential Loyalist
13005,173,1,51.25,2,1,2,212,21,About To Sleep
16283,5,3,125.05,4,3,3,433,43,Potential Loyalist
13316,79,2,138.68,2,2,3,223,22,About To Sleep
14415,42,2,249.9,3,2,4,324,32,Potential Loyalist
18121,149,2,59.68,2,2,2,222,22,About To Sleep
16671,35,2,15.76,3,2,1,321,32,Potential Loyalist
13461,38,3,42.35,3,3,2,332,33,Potential Loyalist
15834,165,1,117.78,2,1,3,213,21,About To Sleep
13338,157,1,109.93,2,1,3,213,21,About To Sleep
13435,126,1,26.42,2,1,1,211,21,About To Sleep
15152,9,6,378.63,4,4,4,444,44,Champion
14621,156,1,54.2,2,1,2,212,21,About To Sleep
14517,141,1,75.05,2,1,2,212,21,About To Sleep
15256,148,1,10.9,2,1,1,211,21,About To Sleep
15861,45,2,299.66,3,2,4,324,32,Potential Loyalist
12815,147,1,67.82,2,1,2,212,21,About To Sleep
17053,130,1,58.49,2,1,2,212,21,About To Sleep
17656,128,1,80.69,2,1,2,212,21,About To Sleep
16279,176,1,42.65,2,1,2,212,21,About To Sleep
15130,169,1,53.24,2,1,2,212,21,About To Sleep
12358,1,2,77.21,4,2,2,422,42,Potential Loyalist
17738,148,2,118.93,2,2,3,223,22,About To Sleep
17788,73,2,22.15,2,2,1,221,22,About To Sleep
15334,156,1,44.57,2,1,2,212,21,About To Sleep
16816,149,1,5.33,2,1,1,211,21,About To Sleep
13967,145,1,7.2,2,1,1,211,21,About To Sleep
14855,134,1,49.6,2,1,2,212,21,About To Sleep
12644,129,1,86.94,2,1,2,212,21,About To Sleep
13420,149,2,28.34,2,2,1,221,22,About To Sleep
14177,95,3,170.06,2,3,3,233,23,Need Attention
15909,173,1,13.02,2,1,1,211,21,About To Sleep
15149,133,1,136.85,2,1,3,213,21,About To Sleep
16102,98,2,116.53,2,2,3,223,22,About To Sleep
15247,122,1,12.5,2,1,1,211,21,About To Sleep
13780,170,1,18.58,2,1,1,211,21,About To Sleep
16287,169,1,17.9,2,1,1,211,21,About To Sleep
13064,12,2,180.39,4,2,3,423,42,Potential Loyalist
13500,122,1,72.55,2,1,2,212,21,About To Sleep
14143,133,1,38.4,2,1,2,212,21,About To Sleep
16717,23,4,570.63,3,4,4,344,34,Loyal
17579,4,2,88.58,4,2,2,422,42,Potential Loyalist
15329,171,1,77.9,2,1,2,212,21,About To Sleep
14626,23,3,350.56,3,3,4,334,33,Potential Loyalist
16461,177,1,134.44,1,1,3,113,11,Lost
14719,1,4,489.9,4,4,4,444,44,Champion
18073,141,5,71.26,2,4,2,242,24,Loyal
18024,152,2,54.24,2,2,2,222,22,About To Sleep
13207,150,1,15.63,2,1,1,211,21,About To Sleep
16114,170,1,26.75,2,1,1,211,21,About To Sleep
17980,165,1,6.71,2,1,1,211,21,About To Sleep
13194,135,1,7.95,2,1,1,211,21,About To Sleep
14885,131,1,19.03,2,1,1,211,21,About To Sleep
12689,25,2,169.34,3,2,3,323,32,Potential Loyalist
13791,127,1,4.34,2,1,1,211,21,About To Sleep
13761,179,1,110.3,1,1,3,113,11,Lost
13384,30,5,344.97,3,4,4,344,34,Loyal
15549,157,1,154.62,2,1,3,213,21,About To Sleep
13217,131,2,6.63,2,2,1,221,22,About To Sleep
13058,24,2,30.75,3,2,1,321,32,Potential Loyalist
15795,149,1,128.44,2,1,3,213,21,About To Sleep
13456,17,3,77.83,4,3,2,432,43,Potential Loyalist
12648,154,1,48.62,2,1,2,212,21,About To Sleep
17939,159,1,29.47,2,1,1,211,21,About To Sleep
17554,16,2,57.94,4,2,2,422,42,Potential Loyalist
15747,12,2,169.5,4,2,3,423,42,Potential Loyalist
14862,25,2,103.42,3,2,3,323,32,Potential Loyalist
13588,15,6,154.23,4,4,3,443,44,Champion
13513,126,1,36.85,2,1,1,211,21,About To Sleep
16302,126,1,19.38,2,1,1,211,21,About To Sleep
18252,50,2,306.65,3,2,4,324,32,Potential Loyalist
13575,58,3,70.9,3,3,2,332,33,Potential Loyalist
12798,170,1,4.8,2,1,1,211,21,About To Sleep
14690,151,1,88.66,2,1,2,212,21,About To Sleep
15232,140,1,14.94,2,1,1,211,21,About To Sleep
16317,119,2,119.28,2,2,3,223,22,About To Sleep
16305,138,1,37.03,2,1,1,211,21,About To Sleep
17695,131,2,43.81,2,2,2,222,22,About To Sleep
17651,11,8,339.8,4,4,4,444,44,Champion
16174,134,2,78.44,2,2,2,222,22,About To Sleep
17266,147,1,77.63,2,1,2,212,21,About To Sleep
14332,22,2,26.43,3,2,1,321,32,Potential Loyalist
18143,116,2,166.43,2,2,3,223,22,About To Sleep
16794,10,4,103.96,4,4,3,443,44,Champion
13849,51,2,305.42,3,2,4,324,32,Potential Loyalist
16774,67,3,84.17,2,3,2,232,23,Need Attention
14285,37,3,112.46,3,3,3,333,33,Potential Loyalist
13507,145,1,286.59,2,1,4,214,21,About To Sleep
16859,144,1,105.98,2,1,3,213,21,About To Sleep
17553,129,1,6.2,2,1,1,211,21,About To Sleep
15146,164,1,49.26,2,1,2,212,21,About To Sleep
15756,152,1,104.44,2,1,3,213,21,About To Sleep
12624,177,1,53.27,1,1,2,112,11,Lost
17723,155,2,13.25,2,2,1,221,22,About To Sleep
14346,120,1,199.42,2,1,4,214,21,About To Sleep
15921,172,1,94.68,2,1,3,213,21,About To Sleep
12378,129,1,656.44,2,1,4,214,21,About To Sleep
17040,137,1,49.51,2,1,2,212,21,About To Sleep
17323,19,3,184.01,4,3,3,433,43,Potential Loyalist
15187,1,9,126.1,4,4,3,443,44,Champion
14716,148,1,30.97,2,1,1,211,21,About To Sleep
12521,142,1,95.84,2,1,3,213,21,About To Sleep
16050,173,1,25.85,2,1,1,211,21,About To Sleep
14947,130,1,23.4,2,1,1,211,21,About To Sleep
14259,141,1,14.15,2,1,1,211,21,About To Sleep
16324,128,2,149.59,2,2,3,223,22,About To Sleep
17490,0,5,196.04,4,4,3,443,44,Champion
13373,60,2,330.52,3,2,4,324,32,Potential Loyalist
16249,52,3,136.7,3,3,3,333,33,Potential Loyalist
15342,129,1,56.84,2,1,2,212,21,About To Sleep
13517,59,3,411.95,3,3,4,334,33,Potential Loyalist
15036,179,1,17.39,1,1,1,111,11,Lost
13919,121,1,24.89,2,1,1,211,21,About To Sleep
14088,128,2,45.47,2,2,2,222,22,About To Sleep
17892,155,1,86.6,2,1,2,212,21,About To Sleep
16147,133,1,86.03,2,1,2,212,21,About To Sleep
14738,42,2,72.33,3,2,2,322,32,Potential Loyalist
13248,124,1,11.7,2,1,1,211,21,About To Sleep
15840,58,2,52.95,3,2,2,322,32,Potential Loyalist
12424,162,2,83.42,2,2,2,222,22,About To Sleep
17562,109,2,26.82,2,2,1,221,22,About To Sleep
14265,148,1,51.91,2,1,2,212,21,About To Sleep
13930,57,2,27.89,3,2,1,321,32,Potential Loyalist
16447,135,1,106.36,2,1,3,213,21,About To Sleep
16205,30,3,191.51,3,3,3,333,33,Potential Loyalist
13583,155,1,106.64,2,1,3,213,21,About To Sleep
18122,35,3,221.56,3,3,4,334,33,Potential Loyalist
16107,17,4,44.63,4,4,2,442,44,Champion
13618,173,1,13.46,2,1,1,211,21,About To Sleep
16806,169,1,44.04,2,1,2,212,21,About To Sleep
17446,176,1,2.2,2,1,1,211,21,About To Sleep
12757,15,3,97.0,4,3,3,433,43,Potential Loyalist
16951,134,2,19.12,2,2,1,221,22,About To Sleep
14463,170,1,5.95,2,1,1,211,21,About To Sleep
17193,35,7,77.79,3,4,2,342,34,Loyal
16929,3,6,121.49,4,4,3,443,44,Champion
12405,148,1,151.39,2,1,3,213,21,About To Sleep
14145,46,3,34.65,3,3,1,331,33,Potential Loyalist
17506,75,1,50.88,2,1,2,212,21,About To Sleep
17427,71,1,8.33,2,1,1,211,21,About To Sleep
15947,82,1,116.64,2,1,3,213,21,About To Sleep
16303,25,2,381.37,3,2,4,324,32,Potential Loyalist
16093,106,1,0.85,2,1,1,211,21,About To Sleep
12710,96,1,40.38,2,1,2,212,21,About To Sleep
12816,95,1,85.65,2,1,2,212,21,About To Sleep
13276,63,2,152.93,3,2,3,323,32,Potential Loyalist
17481,3,3,151.91,4,3,3,433,43,Potential Loyalist
15488,92,1,1.06,2,1,1,211,21,About To Sleep
14164,70,2,45.07,2,2,2,222,22,About To Sleep
17930,35,2,25.84,3,2,1,321,32,Potential Loyalist
13851,95,1,30.09,2,1,1,211,21,About To Sleep
14236,80,1,14.33,2,1,1,211,21,About To Sleep
13889,92,1,57.5,2,1,2,212,21,About To Sleep
12680,0,3,99.84,4,3,3,433,43,Potential Loyalist
15801,109,1,23.53,2,1,1,211,21,About To Sleep
14387,32,2,305.14,3,2,4,324,32,Potential Loyalist
13244,92,1,101.19,2,1,3,213,21,About To Sleep
17004,92,1,47.71,2,1,2,212,21,About To Sleep
12756,86,1,2.97,2,1,1,211,21,About To Sleep
13960,71,1,13.33,2,1,1,211,21,About To Sleep
15306,64,2,114.41,3,2,3,323,32,Potential Loyalist
16978,77,1,114.85,2,1,3,213,21,About To Sleep
15365,25,5,188.27,3,4,3,343,34,Loyal
13375,88,1,116.09,2,1,3,213,21,About To Sleep
15505,52,3,123.92,3,3,3,333,33,Potential Loyalist
13634,86,1,238.09,2,1,4,214,21,About To Sleep
13441,91,1,25.04,2,1,1,211,21,About To Sleep
16573,84,1,86.15,2,1,2,212,21,About To Sleep
14715,24,2,165.17,3,2,3,323,32,Potential Loyalist
17451,15,4,132.28,4,4,3,443,44,Champion
15864,26,3,32.87,3,3,1,331,33,Potential Loyalist
12925,4,2,88.96,4,2,2,422,42,Potential Loyalist
13372,89,1,138.47,2,1,3,213,21,About To Sleep
12701,79,1,62.29,2,1,2,212,21,About To Sleep
16603,74,1,21.1,2,1,1,211,21,About To Sleep
13147,30,2,9.9,3,2,1,321,32,Potential Loyalist
17376,70,1,31.65,2,1,1,211,21,About To Sleep
13808,5,5,285.24,4,4,4,444,44,Champion
16820,95,1,97.21,2,1,3,213,21,About To Sleep
13860,1,2,137.73,4,2,3,423,42,Potential Loyalist
14198,86,1,35.8,2,1,1,211,21,About To Sleep
16480,75,1,176.52,2,1,3,213,21,About To Sleep
13539,85,1,87.37,2,1,2,212,21,About To Sleep
14272,73,1,42.92,2,1,2,212,21,About To Sleep
13764,70,1,164.94,2,1,3,213,21,About To Sleep
13994,3,4,237.06,4,4,4,444,44,Champion
13247,17,2,35.04,4,2,1,421,42,Potential Loyalist
17466,78,1,138.08,2,1,3,213,21,About To Sleep
18222,92,1,61.86,2,1,2,212,21,About To Sleep
12640,23,3,249.0,3,3,4,334,33,Potential Loyalist
13681,17,2,89.51,4,2,3,423,42,Potential Loyalist
15980,88,2,61.03,2,2,2,222,22,About To Sleep
15636,89,1,44.48,2,1,2,212,21,About To Sleep
15593,70,1,16.65,2,1,1,211,21,About To Sleep
17958,116,1,28.28,2,1,1,211,21,About To Sleep
16211,88,1,87.59,2,1,2,212,21,About To Sleep
17092,87,1,51.51,2,1,2,212,21,About To Sleep
12729,113,1,78.24,2,1,2,212,21,About To Sleep
16842,100,1,58.85,2,1,2,212,21,About To Sleep
15839,80,1,60.74,2,1,2,212,21,About To Sleep
17097,110,1,9.1,2,1,1,211,21,About To Sleep
12688,113,1,705.33,2,1,4,214,21,About To Sleep
14687,106,1,34.05,2,1,1,211,21,About To Sleep
14565,95,1,108.76,2,1,3,213,21,About To Sleep
15307,95,1,80.95,2,1,2,212,21,About To Sleep
17640,86,1,12.83,2,1,1,211,21,About To Sleep
15392,4,2,83.6,4,2,2,422,42,Potential Loyalist
16723,107,1,130.58,2,1,3,213,21,About To Sleep
13127,77,1,43.28,2,1,2,212,21,About To Sleep
15192,119,1,35.93,2,1,1,211,21,About To Sleep
14108,30,2,105.17,3,2,3,323,32,Potential Loyalist
15239,78,1,65.47,2,1,2,212,21,About To Sleep
16924,21,3,222.41,4,3,4,434,43,Potential Loyalist
12854,78,1,111.75,2,1,3,213,21,About To Sleep
17480,77,1,52.2,2,1,2,212,21,About To Sleep
12497,81,1,10.84,2,1,1,211,21,About To Sleep
16184,105,2,41.16,2,2,2,222,22,About To Sleep
13145,39,2,10.31,3,2,1,321,32,Potential Loyalist
18147,45,2,9.08,3,2,1,321,32,Potential Loyalist
14866,10,7,136.29,4,4,3,443,44,Champion
14141,2,3,87.35,4,3,2,432,43,Potential Loyalist
14422,0,2,155.71,4,2,3,423,42,Potential Loyalist
16836,39,2,23.92,3,2,1,321,32,Potential Loyalist
13726,38,2,45.2,3,2,2,322,32,Potential Loyalist
13621,116,1,21.45,2,1,1,211,21,About To Sleep
13954,1,2,136.27,4,2,3,423,42,Potential Loyalist
16042,107,1,55.22,2,1,2,212,21,About To Sleep
12390,79,1,112.9,2,1,3,213,21,About To Sleep
15325,103,1,53.39,2,1,2,212,21,About To Sleep
15522,32,2,54.14,3,2,2,322,32,Potential Loyalist
12610,22,2,73.55,3,2,2,322,32,Potential Loyalist
15888,80,1,28.53,2,1,1,211,21,About To Sleep
16968,107,1,70.05,2,1,2,212,21,About To Sleep
16341,24,3,82.0,3,3,2,332,33,Potential Loyalist
13159,8,2,141.73,4,2,3,423,42,Potential Loyalist
14930,108,2,326.46,2,2,4,224,22,About To Sleep
17679,52,2,159.27,3,2,3,323,32,Potential Loyalist
12657,78,1,115.77,2,1,3,213,21,About To Sleep
14305,113,1,4.25,2,1,1,211,21,About To Sleep
14452,10,2,193.92,4,2,3,423,42,Potential Loyalist
18001,86,1,92.54,2,1,3,213,21,About To Sleep
14908,74,1,32.65,2,1,1,211,21,About To Sleep
12379,81,1,35.76,2,1,1,211,21,About To Sleep
13799,116,1,46.73,2,1,2,212,21,About To Sleep
15287,70,1,38.08,2,1,2,212,21,About To Sleep
16215,80,1,60.0,2,1,2,212,21,About To Sleep
16101,70,1,188.78,2,1,3,213,21,About To Sleep
14566,110,1,7.16,2,1,1,211,21,About To Sleep
15701,73,2,463.95,2,2,4,224,22,About To Sleep
15734,114,1,71.69,2,1,2,212,21,About To Sleep
12642,50,2,81.08,3,2,2,322,32,Potential Loyalist
12695,107,1,50.53,2,1,2,212,21,About To Sleep
16272,116,1,43.43,2,1,2,212,21,About To Sleep
13325,81,1,36.34,2,1,1,211,21,About To Sleep
13662,85,1,74.52,2,1,2,212,21,About To Sleep
18228,56,2,119.63,3,2,3,323,32,Potential Loyalist
16092,114,1,22.14,2,1,1,211,21,About To Sleep
14067,63,2,148.85,3,2,3,323,32,Potential Loyalist
16589,106,1,20.9,2,1,1,211,21,About To Sleep
17844,106,1,4.99,2,1,1,211,21,About To Sleep
18235,71,1,97.5,2,1,3,213,21,About To Sleep
16744,33,4,376.4,3,4,4,344,34,Loyal
14834,17,3,104.39,4,3,3,433,43,Potential Loyalist
15396,112,1,50.39,2,1,2,212,21,About To Sleep
15443,1,6,948.19,4,4,4,444,44,Champion
13509,8,3,15.76,4,3,1,431,43,Potential Loyalist
12685,57,3,224.27,3,3,4,334,33,Potential Loyalist
13124,89,1,319.64,2,1,4,214,21,About To Sleep
14109,72,1,22.2,2,1,1,211,21,About To Sleep
12828,2,4,111.96,4,4,3,443,44,Champion
17786,85,1,70.28,2,1,2,212,21,About To Sleep
17333,85,1,49.62,2,1,2,212,21,About To Sleep
17317,52,2,27.96,3,2,1,321,32,Potential Loyalist
13518,85,1,104.57,2,1,3,213,21,About To Sleep
17037,87,1,207.26,2,1,4,214,21,About To Sleep
14608,85,1,28.05,2,1,1,211,21,About To Sleep
12546,46,2,164.75,3,2,3,323,32,Potential Loyalist
14561,75,1,44.94,2,1,2,212,21,About To Sleep
13774,81,1,72.4,2,1,2,212,21,About To Sleep
15858,15,3,169.54,4,3,3,433,43,Potential Loyalist
12513,112,1,58.32,2,1,2,212,21,About To Sleep
14019,46,2,108.23,3,2,3,323,32,Potential Loyalist
12997,88,1,54.1,2,1,2,212,21,About To Sleep
16157,15,3,62.02,4,3,2,432,43,Potential Loyalist
15263,106,1,35.49,2,1,1,211,21,About To Sleep
13514,73,1,16.7,2,1,1,211,21,About To Sleep
17415,79,1,195.53,2,1,3,213,21,About To Sleep
16555,109,1,20.27,2,1,1,211,21,About To Sleep
17573,93,1,20.05,2,1,1,211,21,About To Sleep
13566,40,2,332.8,3,2,4,324,32,Potential Loyalist
16650,71,1,54.07,2,1,2,212,21,About To Sleep
12879,44,2,10.67,3,2,1,321,32,Potential Loyalist
13427,120,1,16.81,2,1,1,211,21,About To Sleep
18027,98,1,58.64,2,1,2,212,21,About To Sleep
14208,94,1,35.27,2,1,1,211,21,About To Sleep
14522,71,1,7.08,2,1,1,211,21,About To Sleep
17527,53,3,113.23,3,3,3,333,33,Potential Loyalist
16308,37,2,0.64,3,2,1,321,32,Potential Loyalist
12615,36,2,131.37,3,2,3,323,32,Potential Loyalist
16160,85,1,15.83,2,1,1,211,21,About To Sleep
18192,71,1,180.33,2,1,3,213,21,About To Sleep
16213,78,1,22.9,2,1,1,211,21,About To Sleep
14356,79,1,51.9,2,1,2,212,21,About To Sleep
16201,109,1,29.33,2,1,1,211,21,About To Sleep
17700,16,2,223.2,4,2,4,424,42,Potential Loyalist
16108,84,1,94.13,2,1,3,213,21,About To Sleep
16383,74,1,147.4,2,1,3,213,21,About To Sleep
16426,7,5,423.38,4,4,4,444,44,Champion
13823,18,2,156.82,4,2,3,423,42,Potential Loyalist
14152,75,1,24.09,2,1,1,211,21,About To Sleep
15653,92,2,5.44,2,2,1,221,22,About To Sleep
14359,42,2,189.15,3,2,3,323,32,Potential Loyalist
18053,70,1,31.71,2,1,1,211,21,About To Sleep
13928,10,2,61.58,4,2,2,422,42,Potential Loyalist
13940,116,1,30.78,2,1,1,211,21,About To Sleep
12851,96,1,97.33,2,1,3,213,21,About To Sleep
17131,5,2,358.94,4,2,4,424,42,Potential Loyalist
17252,116,1,5.95,2,1,1,211,21,About To Sleep
15603,78,1,1.01,2,1,1,211,21,About To Sleep
17214,85,1,159.55,2,1,3,213,21,About To Sleep
15714,11,2,107.15,4,2,3,423,42,Potential Loyalist
14314,106,1,5.33,2,1,1,211,21,About To Sleep
17006,4,2,79.91,4,2,2,422,42,Potential Loyalist
13949,2,5,205.89,4,4,4,444,44,Champion
15799,75,1,111.05,2,1,3,213,21,About To Sleep
18278,73,1,29.55,2,1,1,211,21,About To Sleep
14196,106,1,19.59,2,1,1,211,21,About To Sleep
16173,15,3,141.07,4,3,3,433,43,Potential Loyalist
17405,72,1,106.87,2,1,3,213,21,About To Sleep
13743,2,3,22.81,4,3,1,431,43,Potential Loyalist
12436,99,1,44.28,2,1,2,212,21,About To Sleep
16379,78,1,53.47,2,1,2,212,21,About To Sleep
12794,98,1,39.59,2,1,2,212,21,About To Sleep
17411,75,1,66.48,2,1,2,212,21,About To Sleep
15745,33,2,157.9,3,2,3,323,32,Potential Loyalist
12421,15,2,36.85,4,2,1,421,42,Potential Loyalist
16418,44,2,310.47,3,2,4,324,32,Potential Loyalist
15683,117,1,21.63,2,1,1,211,21,About To Sleep
17447,71,1,43.77,2,1,2,212,21,About To Sleep
18205,74,1,74.66,2,1,2,212,21,About To Sleep
14436,98,1,19.06,2,1,1,211,21,About To Sleep
17027,78,2,59.31,2,2,2,222,22,About To Sleep
15175,71,1,17.03,2,1,1,211,21,About To Sleep
14660,86,2,70.76,2,2,2,222,22,About To Sleep
15744,77,1,0.87,2,1,1,211,21,About To Sleep
12822,70,1,22.54,2,1,1,211,21,About To Sleep
17653,36,2,42.01,3,2,2,322,32,Potential Loyalist
15081,65,2,45.25,3,2,2,322,32,Potential Loyalist
13390,74,1,39.79,2,1,2,212,21,About To Sleep
16761,96,1,15.56,2,1,1,211,21,About To Sleep
15565,70,1,21.15,2,1,1,211,21,About To Sleep
14456,29,3,437.91,3,3,4,334,33,Potential Loyalist
16400,94,1,87.41,2,1,2,212,21,About To Sleep
14508,89,1,97.54,2,1,3,213,21,About To Sleep
17633,71,1,41.67,2,1,2,212,21,About To Sleep
13314,1,2,155.7,4,2,3,423,42,Potential Loyalist
14096,29,5,4492.0,3,4,4,344,34,Loyal
18217,70,1,37.03,2,1,1,211,21,About To Sleep
16011,29,4,108.08,3,4,3,343,34,Loyal
15215,46,3,180.84,3,3,3,333,33,Potential Loyalist
14306,85,1,74.2,2,1,2,212,21,About To Sleep
15035,89,1,57.47,2,1,2,212,21,About To Sleep
13272,89,1,28.04,2,1,1,211,21,About To Sleep
16624,80,1,57.67,2,1,2,212,21,About To Sleep
15774,68,1,120.05,2,1,3,213,21,About To Sleep
16451,87,1,36.61,2,1,1,211,21,About To Sleep
15164,68,1,126.18,2,1,3,213,21,About To Sleep
17728,3,3,548.91,4,3,4,434,43,Potential Loyalist
15322,85,1,130.71,2,1,3,213,21,About To Sleep
16119,72,1,24.49,2,1,1,211,21,About To Sleep
15622,86,3,99.19,2,3,3,233,23,Need Attention
15216,87,1,9.6,2,1,1,211,21,About To Sleep
15763,31,2,406.22,3,2,4,324,32,Potential Loyalist
13410,74,1,20.77,2,1,1,211,21,About To Sleep
12517,73,1,47.54,2,1,2,212,21,About To Sleep
16952,109,1,83.37,2,1,2,212,21,About To Sleep
18261,95,1,48.4,2,1,2,212,21,About To Sleep
18237,2,3,76.78,4,3,2,432,43,Potential Loyalist
14212,89,1,11.27,2,1,1,211,21,About To Sleep
15584,23,3,258.94,3,3,4,334,33,Potential Loyalist
15030,71,1,18.05,2,1,1,211,21,About To Sleep
12940,54,2,378.25,3,2,4,324,32,Potential Loyalist
16080,81,1,6.28,2,1,1,211,21,About To Sleep
13867,74,1,81.46,2,1,2,212,21,About To Sleep
15075,77,1,89.45,2,1,3,213,21,About To Sleep
15573,31,2,289.06,3,2,4,324,32,Potential Loyalist
14540,9,2,250.08,4,2,4,424,42,Potential Loyalist
12418,112,1,121.19,2,1,3,213,21,About To Sleep
17144,84,1,131.4,2,1,3,213,21,About To Sleep
16591,68,1,44.43,2,1,2,212,21,About To Sleep
18167,105,1,58.49,2,1,2,212,21,About To Sleep
12488,9,3,187.41,4,3,3,433,43,Potential Loyalist
17805,73,1,22.57,2,1,1,211,21,About To Sleep
17747,112,1,5.95,2,1,1,211,21,About To Sleep
12895,86,1,61.45,2,1,2,212,21,About To Sleep
15341,80,1,50.52,2,1,2,212,21,About To Sleep
15690,100,1,4.88,2,1,1,211,21,About To Sleep
14360,31,4,365.85,3,4,4,344,34,Loyal
16629,73,1,32.76,2,1,1,211,21,About To Sleep
18188,77,1,93.37,2,1,3,213,21,About To Sleep
17172,78,1,12.67,2,1,1,211,21,About To Sleep
16169,39,2,70.54,3,2,2,322,32,Potential Loyalist
13927,74,1,56.61,2,1,2,212,21,About To Sleep
14006,115,1,16.3,2,1,1,211,21,About To Sleep
13812,105,1,36.81,2,1,1,211,21,About To Sleep
12814,101,1,1.79,2,1,1,211,21,About To Sleep
12724,81,1,83.29,2,1,2,212,21,About To Sleep
14655,22,2,76.71,3,2,2,322,32,Potential Loyalist
13196,84,1,139.39,2,1,3,213,21,About To Sleep
13431,88,1,90.2,2,1,3,213,21,About To Sleep
13644,44,3,294.54,3,3,4,334,33,Potential Loyalist
14261,50,2,263.33,3,2,4,324,32,Potential Loyalist
13787,75,1,59.46,2,1,2,212,21,About To Sleep
12434,84,1,97.93,2,1,3,213,21,About To Sleep
16641,105,1,25.66,2,1,1,211,21,About To Sleep
14487,26,4,232.45,3,4,4,344,34,Loyal
13210,93,1,33.26,2,1,1,211,21,About To Sleep
17173,14,4,190.06,4,4,3,443,44,Champion
14702,18,4,330.83,4,4,4,444,44,Champion
18204,109,1,144.15,2,1,3,213,21,About To Sleep
15933,86,1,65.61,2,1,2,212,21,About To Sleep
13083,75,1,43.93,2,1,2,212,21,About To Sleep
13048,113,1,52.44,2,1,2,212,21,About To Sleep
13236,24,2,145.24,3,2,3,323,32,Potential Loyalist
18158,88,1,33.05,2,1,1,211,21,About To Sleep
13704,46,3,197.42,3,3,3,333,33,Potential Loyalist
16460,72,2,169.88,2,2,3,223,22,About To Sleep
13434,96,1,6.07,2,1,1,211,21,About To Sleep
16550,108,1,150.4,2,1,3,213,21,About To Sleep
17498,75,1,34.33,2,1,1,211,21,About To Sleep
15706,63,3,149.64,3,3,3,333,33,Potential Loyalist
14412,42,2,99.09,3,2,3,323,32,Potential Loyalist
14226,28,3,101.37,3,3,3,333,33,Potential Loyalist
13095,70,1,4.16,2,1,1,211,21,About To Sleep
12381,4,2,226.75,4,2,4,424,42,Potential Loyalist
12363,109,1,16.67,2,1,1,211,21,About To Sleep
15364,95,1,47.51,2,1,2,212,21,About To Sleep
13888,119,1,76.79,2,1,2,212,21,About To Sleep
16689,75,1,15.23,2,1,1,211,21,About To Sleep
12394,63,1,9.69,3,1,1,311,31,Promising
14218,42,1,17.28,3,1,1,311,31,Promising
15478,56,1,87.71,3,1,2,312,31,Promising
16413,56,1,78.31,3,1,2,312,31,Promising
13460,49,1,6.68,3,1,1,311,31,Promising
18276,43,1,34.75,3,1,1,311,31,Promising
16253,66,1,110.11,3,1,3,313,31,Promising
15277,46,1,21.25,3,1,1,311,31,Promising
13429,10,3,64.79,4,3,2,432,43,Potential Loyalist
14861,52,1,16.41,3,1,1,311,31,Promising
12498,21,3,60.55,4,3,2,432,43,Potential Loyalist
18059,67,1,14.17,2,1,1,211,21,About To Sleep
17014,66,1,50.0,3,1,2,312,31,Promising
12420,63,1,136.51,3,1,3,313,31,Promising
16561,5,2,88.61,4,2,2,422,42,Potential Loyalist
14317,64,1,74.34,3,1,2,312,31,Promising
17119,59,1,97.15,3,1,3,313,31,Promising
15837,64,1,98.19,3,1,3,313,31,Promising
13806,63,1,52.33,3,1,2,312,31,Promising
13419,63,1,16.19,3,1,1,311,31,Promising
13989,65,1,41.05,3,1,2,312,31,Promising
15127,65,1,29.41,3,1,1,311,31,Promising
14967,49,1,17.55,3,1,1,311,31,Promising
15275,37,1,133.54,3,1,3,313,31,Promising
15156,4,2,114.73,4,2,3,423,42,Potential Loyalist
14582,40,1,20.34,3,1,1,311,31,Promising
15511,11,2,246.74,4,2,4,424,42,Potential Loyalist
12403,49,1,17.4,3,1,1,311,31,Promising
13447,33,2,132.88,3,2,3,323,32,Potential Loyalist
15791,43,1,60.13,3,1,2,312,31,Promising
13177,64,1,59.75,3,1,2,312,31,Promising
15814,16,2,108.46,4,2,3,423,42,Potential Loyalist
17350,45,1,99.17,3,1,3,313,31,Promising
15830,37,1,113.64,3,1,3,313,31,Promising
12518,0,3,145.1,4,3,3,433,43,Potential Loyalist
12413,66,1,22.11,3,1,1,311,31,Promising
13835,52,1,55.19,3,1,2,312,31,Promising
13532,33,1,146.73,3,1,3,313,31,Promising
12371,59,1,204.08,3,1,4,314,31,Promising
12397,35,1,174.51,3,1,3,313,31,Promising
14089,56,1,30.9,3,1,1,311,31,Promising
14539,15,2,66.53,4,2,2,422,42,Potential Loyalist
14644,67,1,90.48,2,1,3,213,21,About To Sleep
13755,3,3,133.52,4,3,3,433,43,Potential Loyalist
13483,65,1,10.56,3,1,1,311,31,Promising
15272,57,1,157.77,3,1,3,313,31,Promising
16884,37,2,44.41,3,2,2,322,32,Potential Loyalist
14642,58,1,6.01,3,1,1,311,31,Promising
17330,22,2,26.93,3,2,1,321,32,Potential Loyalist
17255,40,1,82.86,3,1,2,312,31,Promising
14477,19,2,13.69,4,2,1,421,42,Potential Loyalist
14485,38,1,126.1,3,1,3,313,31,Promising
